	addr	lat	long
1742	208 park st apt 20, new canaan, ct 06840	41.142452	-73.49412
1743	208 park st apt 21, new canaan, ct 06840	41.142452	-73.49412
1744	208 park st apt 22, new canaan, ct 06840	41.142452	-73.49412
1745	210 park st unit 210, new canaan, ct 06840	41.142417	-73.49429
1746	202 park st unit 12a, new canaan, ct 06840	41.142817	-73.4940529
1747	29 maple st unit 1, new canaan, ct 06840	41.144397	-73.493588
1748	29 maple st unit 2, new canaan, ct 06840	41.144397	-73.493588
1749	29 maple st unit 3, new canaan, ct 06840	41.144397	-73.493588
1750	1 colonial ct, new canaan, ct 06840	41.142142	-73.49226
1751	3 colonial ct, new canaan, ct 06840	41.1419179	-73.492703
1752	7 colonial ct, new canaan, ct 06840	41.141668	-73.493185
1753	9 colonial ct, new canaan, ct 06840	41.141498	-73.493461
1754	10 colonial ct, new canaan, ct 06840	41.141177	-73.493256
1755	8 colonial ct, new canaan, ct 06840	41.141354	-73.492885
1756	4 colonial ct, new canaan, ct 06840	41.141608	-73.492414
1757	147 south ave, new canaan, ct 06840	41.141815	-73.49203
1758	216 park st, new canaan, ct 06840	41.1421319	-73.4941319
1759	224 park st unit 1, new canaan, ct 06840	41.141518	-73.494238
1760	224 park st unit 2, new canaan, ct 06840	41.141518	-73.494238
1761	224 park st unit 3, new canaan, ct 06840	41.141518	-73.494238
1762	226 park st apt 4, new canaan, ct 06840	41.141877	-73.494043
1763	226 park st apt 5, new canaan, ct 06840	41.141877	-73.494043
1764	228 park st apt 6, new canaan, ct 06840	41.141815	-73.494036
1765	228 park st apt 7, new canaan, ct 06840	41.141815	-73.494036
1766	228 park st apt 8, new canaan, ct 06840	41.141815	-73.494036
1767	228 park st apt 9, new canaan, ct 06840	41.141815	-73.494036
1768	230 park st apt 10, new canaan, ct 06840	41.141458	-73.493909
1769	230 park st apt 11, new canaan, ct 06840	41.141458	-73.493909
1770	230 park st apt 12, new canaan, ct 06840	41.141458	-73.493909
1771	232 park st apt 14, new canaan, ct 06840	41.141851	-73.493957
1772	232 park st apt 15, new canaan, ct 06840	41.141851	-73.493957
1773	232 park st apt 16, new canaan, ct 06840	41.141851	-73.493957
1774	232 park st apt 17, new canaan, ct 06840	41.141851	-73.493957
1775	234 park st apt 18, new canaan, ct 06840	41.141485	-73.493991
1776	234 park st apt 19, new canaan, ct 06840	41.141485	-73.493991
1777	236 park st unit 20, new canaan, ct 06840	41.141423	-73.493984
1778	236 park st unit 21, new canaan, ct 06840	41.141423	-73.493984
1779	234 park st apt 22, new canaan, ct 06840	41.141485	-73.493991
1780	222 park st unit 222, new canaan, ct 06840	41.141835	-73.494156
1781	224 park st unit 12a, new canaan, ct 06840	41.141518	-73.494238
1782	13 bank st unit 13, new canaan, ct 06840	41.139925	-73.491163
1783	11 bank st unit 11, new canaan, ct 06840	41.139721	-73.491072
1784	9 bank st unit 9, new canaan, ct 06840	41.139512	-73.4912389
1785	7 bank st unit 7, new canaan, ct 06840	41.139423	-73.491393
1786	5 bank st unit 5, new canaan, ct 06840	41.139345	-73.491536
1787	3 bank st unit 3, new canaan, ct 06840	41.139265	-73.491677
1788	1 bank st unit 1, new canaan, ct 06840	41.139168	-73.491857
1789	39 bank st unit 39, new canaan, ct 06840	41.138969	-73.49217
1790	37 bank st unit 37, new canaan, ct 06840	41.139108	-73.492292
1791	35 bank st unit 35, new canaan, ct 06840	41.139239	-73.492418
1792	33 bank st unit 33, new canaan, ct 06840	41.139375	-73.492529
1793	31 bank st unit 31, new canaan, ct 06840	41.139539	-73.492284
1794	27 bank st unit 27, new canaan, ct 06840	41.139636	-73.492104
1795	25 bank st unit 25, new canaan, ct 06840	41.139716	-73.491963
1796	19 bank st unit 19, new canaan, ct 06840	41.139835	-73.491784
1797	17 bank st unit 17, new canaan, ct 06840	41.139932	-73.491604
1798	15 bank st unit 15, new canaan, ct 06840	41.140011	-73.491462
1799	21 bank st unit 21, new canaan, ct 06840	41.139609	-73.491638
1800	23 bank st unit 23, new canaan, ct 06840	41.139529	-73.4917789
1801	29 bank st unit 29, new canaan, ct 06840	41.139432	-73.491959
1802	49 bank st unit 49, new canaan, ct 06840	41.138619	-73.492808
1803	47 bank st unit 47, new canaan, ct 06840	41.138523	-73.492955
1804	45 bank st unit 45, new canaan, ct 06840	41.138438	-73.493092
1805	43 bank st unit 43, new canaan, ct 06840	41.138353	-73.493227
1806	41 bank st unit 41, new canaan, ct 06840	41.138248	-73.4934
1807	85 bank st unit 85, new canaan, ct 06840	41.13807	-73.49378
1808	83 bank st unit 83, new canaan, ct 06840	41.138217	-73.493784
1809	81 bank st unit 81, new canaan, ct 06840	41.13835	-73.4937829
1810	79 bank st unit 79, new canaan, ct 06840	41.138484	-73.493784
1811	77 bank st unit 77, new canaan, ct 06840	41.138651	-73.493781
1812	73 bank st unit 73, new canaan, ct 06840	41.138778	-73.49354
1813	69 bank st unit 69, new canaan, ct 06840	41.138882	-73.493368
1814	65 bank st unit 65, new canaan, ct 06840	41.138968	-73.493233
1815	61 bank st unit 61, new canaan, ct 06840	41.139052	-73.493096
1816	59 bank st unit 59, new canaan, ct 06840	41.139256	-73.492711
1817	57 bank st unit 57, new canaan, ct 06840	41.139164	-73.492625
1818	55 bank st unit 55, new canaan, ct 06840	41.139075	-73.492542
1819	53 bank st unit 53, new canaan, ct 06840	41.138991	-73.492471
1820	51 bank st unit 51, new canaan, ct 06840	41.138906	-73.492394
1821	63 bank st unit 63, new canaan, ct 06840	41.138808	-73.4930119
1822	67 bank st unit 67, new canaan, ct 06840	41.138724	-73.493149
1823	71 bank st unit 71, new canaan, ct 06840	41.138638	-73.493284
1824	75 bank st unit 75, new canaan, ct 06840	41.138553	-73.493412
1825	177 south ave apt 1, new canaan, ct 06840	41.140528	-73.491477
1826	177 south ave apt 2, new canaan, ct 06840	41.140528	-73.491477
1827	177 south ave apt 3, new canaan, ct 06840	41.140528	-73.491477
1828	177 south ave apt 4, new canaan, ct 06840	41.140528	-73.491477
1829	177 south ave apt 5, new canaan, ct 06840	41.140528	-73.491477
1830	177 south ave apt 6, new canaan, ct 06840	41.140528	-73.491477
1831	177 south ave apt 7, new canaan, ct 06840	41.140528	-73.491477
1832	179 south ave apt 8, new canaan, ct 06840	41.140147	-73.492004
1833	179 south ave apt 9, new canaan, ct 06840	41.140147	-73.492004
1834	179 south ave apt 10, new canaan, ct 06840	41.140147	-73.492004
1835	179 south ave apt 11, new canaan, ct 06840	41.140147	-73.492004
1836	179 south ave apt 12, new canaan, ct 06840	41.140147	-73.492004
1837	179 south ave apt 13, new canaan, ct 06840	41.140147	-73.492004
1838	179 south ave apt 14, new canaan, ct 06840	41.140147	-73.492004
1839	181 south ave apt 15, new canaan, ct 06840	41.140464	-73.49241
1840	181 south ave apt 16, new canaan, ct 06840	41.140464	-73.49241
1841	181 south ave apt 17, new canaan, ct 06840	41.140464	-73.49241
1842	181 south ave apt 18, new canaan, ct 06840	41.140464	-73.49241
1843	181 south ave apt 19, new canaan, ct 06840	41.140464	-73.49241
1844	181 south ave apt 20, new canaan, ct 06840	41.140464	-73.49241
1845	181 south ave apt 21, new canaan, ct 06840	41.140464	-73.49241
1846	183 south ave apt 22, new canaan, ct 06840	41.140035	-73.493022
1847	183 south ave apt 23, new canaan, ct 06840	41.140035	-73.493022
1848	183 south ave apt 24, new canaan, ct 06840	41.140035	-73.493022
1849	183 south ave apt 25, new canaan, ct 06840	41.140035	-73.493022
1850	185 south ave apt 26, new canaan, ct 06840	41.1398129	-73.492588
1851	185 south ave apt 27, new canaan, ct 06840	41.1398129	-73.492588
1852	185 south ave apt 28, new canaan, ct 06840	41.1398129	-73.492588
1853	185 south ave apt 29, new canaan, ct 06840	41.1398129	-73.492588
1854	185 south ave unit g30, new canaan, ct 06840	41.1398129	-73.492588
1855	183 south ave unit g31, new canaan, ct 06840	41.140035	-73.493022
1856	185 south ave unit g32, new canaan, ct 06840	41.1398129	-73.492588
1857	181 south ave unit g33, new canaan, ct 06840	41.140464	-73.49241
1858	181 south ave unit g34, new canaan, ct 06840	41.140464	-73.49241
1859	179 south ave unit g35, new canaan, ct 06840	41.140147	-73.492004
1860	181 south ave unit g36, new canaan, ct 06840	41.140464	-73.49241
1861	177 south ave unit g37, new canaan, ct 06840	41.140528	-73.491477
1862	244 park st unit 244, new canaan, ct 06840	41.1409706	-73.4942778
1863	242 park st unit 242, new canaan, ct 06840	41.1410004	-73.4940438
1864	248 park st unit 248, new canaan, ct 06840	41.1409825	-73.4941783
1865	246 park st unit 246, new canaan, ct 06840	41.1409703	-73.4942777
1866	252 park st unit 252, new canaan, ct 06840	41.140898	-73.49402
1867	254 park st unit 254, new canaan, ct 06840	41.1408259	-73.493994
1868	256 park st unit 256, new canaan, ct 06840	41.140754	-73.493974
1869	260 park st unit 260, new canaan, ct 06840	41.14061	-73.493934
1870	262 park st unit 262, new canaan, ct 06840	41.140538	-73.493934
1871	264 park st unit 264, new canaan, ct 06840	41.140466	-73.493926
1872	266 park st unit 266, new canaan, ct 06840	41.140394	-73.493932
1873	276 park st, new canaan, ct 06840	41.140098	-73.493885
1874	34 mead st apt 1, new canaan, ct 06840	41.142224	-73.493186
1875	34 mead st apt 2, new canaan, ct 06840	41.142224	-73.493186
1876	34 mead st apt 3, new canaan, ct 06840	41.142224	-73.493186
1877	34 mead st apt 4, new canaan, ct 06840	41.142224	-73.493186
1878	36 mead st apt 5, new canaan, ct 06840	41.141957	-73.493155
1879	36 mead st apt 6, new canaan, ct 06840	41.141957	-73.493155
1880	36 mead st apt 7, new canaan, ct 06840	41.141957	-73.493155
1881	36 mead st apt 8, new canaan, ct 06840	41.141957	-73.493155
1882	38 mead st apt 9, new canaan, ct 06840	41.14191	-73.493571
1883	38 mead st apt 10, new canaan, ct 06840	41.14191	-73.493571
1884	38 mead st apt 11, new canaan, ct 06840	41.14191	-73.493571
1885	38 mead st apt 12, new canaan, ct 06840	41.14191	-73.493571
1886	17 mortimer st, new canaan, ct 06840	41.1380989	-73.491011
1887	8 lockwood ave, new canaan, ct 06840	41.138903	-73.491328
1888	227 south ave, new canaan, ct 06840	41.139194	-73.490938
1889	233 south ave, new canaan, ct 06840	41.138934	-73.490837
1890	14 brinckerhoff ave, new canaan, ct 06840	41.138081	-73.492075
1891	18 brinckerhoff ave, new canaan, ct 06840	41.137949	-73.492019
1892	22 brinckerhoff ave, new canaan, ct 06840	41.137786	-73.491952
1893	17 lockwood ave, new canaan, ct 06840	41.13823	-73.4916889
1894	11 lockwood ave unit 11, new canaan, ct 06840	41.138492	-73.4918442
1895	32 bank st, new canaan, ct 06840	41.1389254	-73.4918267
1896	34 bank st unit 34, new canaan, ct 06840	41.138672	-73.491838
1897	28 park pl, new canaan, ct 06840	41.1362324	-73.4938455
1898	5 leslie ln, new canaan, ct 06840	41.1363399	-73.49365
1899	3 leslie ln, new canaan, ct 06840	41.136491	-73.493413
1900	1 leslie ln, new canaan, ct 06840	41.136649	-73.493157
1901	2 old stamford rd, new canaan, ct 06840	41.137397	-73.493775
1902	11 whitney ave, new canaan, ct 06840	41.1373249	-73.4933334
1903	10 old stamford rd, new canaan, ct 06840	41.137104	-73.493937
1904	16 old stamford rd, new canaan, ct 06840	41.136982	-73.494189
1905	22 old stamford rd, new canaan, ct 06840	41.136832	-73.494381
1906	16 park pl, new canaan, ct 06840	41.13662	-73.494121
1907	25 whitney ave, new canaan, ct 06840	41.136838	-73.493337
1908	21 whitney ave, new canaan, ct 06840	41.136847	-73.49357
1909	411 south ave, new canaan, ct 06840	41.1332359	-73.488563
1910	15 crystal st, new canaan, ct 06840	41.133086	-73.4889479
1911	21 crystal st, new canaan, ct 06840	41.132986	-73.48923
1912	27 crystal st, new canaan, ct 06840	41.132903	-73.489462
1913	47 crystal st, new canaan, ct 06840	41.132602	-73.490319
1914	9 grace st, new canaan, ct 06840	41.132323	-73.488384
1915	433 south ave, new canaan, ct 06840	41.132458	-73.488122
1916	53 crystal st, new canaan, ct 06840	41.132506	-73.490601
1917	423 south ave, new canaan, ct 06840	41.132785	-73.488281
1918	14 crystal st, new canaan, ct 06840	41.13267	-73.488596
1919	22 crystal st, new canaan, ct 06840	41.132554	-73.488897
1920	30 crystal st, new canaan, ct 06840	41.132381	-73.489374
1921	38 crystal st, new canaan, ct 06840	41.132292	-73.489616
1922	44 crystal st, new canaan, ct 06840	41.132205	-73.489865
1923	10 grace st, new canaan, ct 06840	41.1319159	-73.488161
1924	16 grace st, new canaan, ct 06840	41.131714	-73.488365
1925	28 grace st, new canaan, ct 06840	41.131513	-73.488831
1926	46 grace st, new canaan, ct 06840	41.131256	-73.489499
1927	449 south ave, new canaan, ct 06840	41.132002	-73.487909
1928	401 south ave, new canaan, ct 06840	41.133587	-73.488605
1929	14 gower rd, new canaan, ct 06840	41.13345	-73.488964
1930	26 gower rd, new canaan, ct 06840	41.133311	-73.489355
1931	34 gower rd, new canaan, ct 06840	41.133175	-73.489741
1932	44 gower rd, new canaan, ct 06840	41.133045	-73.490119
1933	60 gower rd, new canaan, ct 06840	41.132788	-73.490867
1934	228 old stamford rd, new canaan, ct 06840	41.1308719	-73.494395
1935	156 gower rd, new canaan, ct 06840	41.131838	-73.494809
1936	110 gower rd, new canaan, ct 06840	41.132212	-73.492717
1937	146 gower rd, new canaan, ct 06840	41.131907	-73.494393
1938	220 old stamford rd, new canaan, ct 06840	41.131216	-73.4944979
1939	18 southwood dr, new canaan, ct 06840	41.131864	-73.492576
1940	28 southwood dr, new canaan, ct 06840	41.131619	-73.492409
1941	56 southwood dr, new canaan, ct 06840	41.130585	-73.491853
1942	98 southwood dr, new canaan, ct 06840	41.130406	-73.493736
1943	246 old stamford rd, new canaan, ct 06840	41.130272	-73.494185
1944	13 grace st, new canaan, ct 06840	41.132226	-73.488688
1945	39 grace st, new canaan, ct 06840	41.131925	-73.489527
1946	116 southwood dr, new canaan, ct 06840	41.131008	-73.493902
1947	995 south ave, new canaan, ct 06840	41.114489	-73.4861729
1948	23 talmadge hill rd, new canaan, ct 06840	41.114538	-73.486819
1949	979 south ave, new canaan, ct 06840	41.115288	-73.4864659
1950	945 south ave, new canaan, ct 06840	41.11634	-73.48744
1951	75 talmadge hill rd, new canaan, ct 06840	41.115804	-73.489793
1952	290 lapham rd, new canaan, ct 06840	41.115406	-73.493219
1953	133 talmadge hill rd, new canaan, ct 06840	41.115483	-73.492185
1954	131 talmadge hill rd, new canaan, ct 06840	41.115512	-73.491109
1955	55 talmadge hill rd, new canaan, ct 06840	41.114885	-73.48795
1956	73 talmadge hill rd, new canaan, ct 06840	41.11628	-73.488704
1957	917 south ave, new canaan, ct 06840	41.117039	-73.4856
1958	935 south ave, new canaan, ct 06840	41.116623	-73.485785
1959	956 south ave, new canaan, ct 06840	41.115477	-73.484309
1960	34 hillsley rd, new canaan, ct 06840	41.113225	-73.4782543
1961	916 south ave, new canaan, ct 06840	41.116531	-73.483913
1962	29 white birch rd, new canaan, ct 06840	41.1167749	-73.482054
1963	41 white birch rd, new canaan, ct 06840	41.116908	-73.481297
1964	53 white birch rd, new canaan, ct 06840	41.117211	-73.480796
1965	99 white birch rd, new canaan, ct 06840	41.118093	-73.479446
1966	115 white birch rd, new canaan, ct 06840	41.118288	-73.478849
1967	133 white birch rd, new canaan, ct 06840	41.118522	-73.478225
1968	174 white birch rd, new canaan, ct 06840	41.118542	-73.476024
1969	160 white birch rd, new canaan, ct 06840	41.119285	-73.476691
1970	142 white birch rd, new canaan, ct 06840	41.119553	-73.478155
1971	124 white birch rd, new canaan, ct 06840	41.1193219	-73.478799
1972	100 white birch rd, new canaan, ct 06840	41.118988	-73.47984
1973	54 white birch rd, new canaan, ct 06840	41.118289	-73.481812
1974	42 white birch rd, new canaan, ct 06840	41.117737	-73.482077
1975	18 white birch rd, new canaan, ct 06840	41.117585	-73.48274
1976	53 charter oak dr, new canaan, ct 06840	41.115771	-73.482465
1977	49 charter oak ln, new canaan, ct 06840	41.114506	-73.479674
1978	122 charter oak dr, new canaan, ct 06840	41.117019	-73.479923
1979	134 charter oak dr, new canaan, ct 06840	41.117411	-73.479056
1980	154 charter oak dr, new canaan, ct 06840	41.117698	-73.478143
1981	185 charter oak dr, new canaan, ct 06840	41.116162	-73.476511
1982	163 charter oak dr, new canaan, ct 06840	41.116512	-73.477821
1983	177 charter oak dr, new canaan, ct 06840	41.11585	-73.477543
1984	35 charter oak ln, new canaan, ct 06840	41.114925	-73.480113
1985	95 charter oak dr, new canaan, ct 06840	41.115757	-73.4804149
1986	8 dew ln, new canaan, ct 06840	41.114717	-73.483258
1987	14 dew ln, new canaan, ct 06840	41.114493	-73.481204
1988	198 charter oak dr, new canaan, ct 06840	41.11737	-73.476225
1989	501 brookside rd, new canaan, ct 06840	41.116903	-73.474645
1990	495 white oak shade rd, new canaan, ct 06840	41.120589	-73.474258
1991	491 white oak shade rd, new canaan, ct 06840	41.1209	-73.473392
1992	545 brookside rd, new canaan, ct 06840	41.118673	-73.473789
1993	525 brookside rd, new canaan, ct 06840	41.119025	-73.474419
1994	457 white oak shade rd, new canaan, ct 06840	41.12196	-73.473819
1995	587 brookside rd, new canaan, ct 06840	41.120137	-73.473111
1996	469 brookside rd, new canaan, ct 06840	41.116093	-73.4746739
1997	447 brookside rd, new canaan, ct 06840	41.115264	-73.474396
1998	467 white oak shade rd, new canaan, ct 06840	41.12052	-73.476157
1999	523 brookside rd, new canaan, ct 06840	41.119741	-73.475078
2000	521 brookside rd, new canaan, ct 06840	41.119069	-73.474967
2001	510 brookside rd, new canaan, ct 06840	41.117814	-73.47304
2002	446 brookside rd, new canaan, ct 06840	41.115683	-73.473553
2003	486 brookside rd, new canaan, ct 06840	41.116771	-73.473209
2004	474 brookside rd, new canaan, ct 06840	41.116254	-73.473344
2005	554 brookside rd, new canaan, ct 06840	41.11881	-73.472525
2006	523 white oak shade rd, new canaan, ct 06840	41.1188	-73.471181
2007	550 brookside rd, new canaan, ct 06840	41.1182788	-73.4719922
2008	143 gerdes rd, new canaan, ct 06840	41.12248	-73.477796
2009	159 gerdes rd, new canaan, ct 06840	41.121992	-73.477181
2010	191 gerdes rd, new canaan, ct 06840	41.122829	-73.475466
2011	134 gerdes rd, new canaan, ct 06840	41.123392	-73.478477
2012	220 gerdes rd, new canaan, ct 06840	41.123727	-73.474849
2013	367 white oak shade rd, new canaan, ct 06840	41.12502	-73.474659
2014	78 butler ln, new canaan, ct 06840	41.127473	-73.479174
2015	79 butler ln, new canaan, ct 06840	41.126902	-73.479826
2016	83 whiffle tree ln, new canaan, ct 06840	41.126197	-73.479302
2017	78 whiffle tree ln, new canaan, ct 06840	41.126528	-73.480189
2018	65 whiffle tree ln, new canaan, ct 06840	41.125713	-73.47997
2019	75 danvers ln, new canaan, ct 06840	41.126526	-73.4816419
2020	87 danvers ln, new canaan, ct 06840	41.12613	-73.481244
2021	56 whiffle tree ln, new canaan, ct 06840	41.125816	-73.480856
